ID_Cliente;Genero;Jubilado;Pareja;Dependientes;Antigüedad;Abandono
3912;Female;0;No;No;9;No
3913;Male;1;Yes;No;19;No
3914;Male;0;No;No;1;No
3915;Female;0;Yes;Yes;8;No
3916;Female;0;Yes;Yes;8;Yes
3917;Female;0;Yes;No;72;No
3918;Female;0;Yes;No;72;No
3919;Female;0;Yes;Yes;23;No
3920;Male;0;No;No;3;No
3921;Female;0;Yes;Yes;17;No
3922;Female;0;No;No;68;No
3923;Female;0;Yes;Yes;52;No
3924;Female;0;Yes;Yes;7;No
3925;Male;0;No;No;46;No
3926;Male;0;Yes;Yes;1;Yes
3927;Female;0;Yes;No;23;No
3928;Female;0;Yes;Yes;13;No
3929;Female;0;No;Yes;18;No
3930;Female;0;No;No;64;No
3931;Male;0;No;No;66;No
3932;Female;0;Yes;Yes;9;No
3933;Female;0;Yes;No;72;No
3934;Male;0;No;Yes;40;No
3935;Male;0;Yes;Yes;65;Yes
3936;Female;0;No;No;1;Yes
3937;Male;1;No;No;35;No
3938;Female;0;Yes;Yes;22;No
3939;Female;0;No;No;1;Yes
3940;Male;0;No;No;3;Yes
3941;Male;0;No;No;32;No
3942;Male;0;No;Yes;26;No
3943;Male;0;Yes;Yes;18;No
3944;Male;0;Yes;Yes;35;No
3945;Female;0;Yes;Yes;72;No
3946;Male;0;Yes;No;71;Yes
3947;Female;0;Yes;Yes;52;No
3948;Male;0;No;No;2;Yes
3949;Female;1;Yes;No;25;No
3950;Female;0;No;No;2;No
3951;Male;0;No;No;7;No
3952;Male;0;Yes;No;15;No
3953;Male;0;No;No;2;No
3954;Female;0;Yes;No;71;No
3955;Male;0;Yes;Yes;27;No
3956;Male;0;Yes;Yes;44;No
3957;Female;0;Yes;No;46;No
3958;Female;0;No;Yes;31;No
3959;Male;0;No;No;1;Yes
3960;Male;0;Yes;Yes;25;No
3961;Male;0;Yes;Yes;25;No
3962;Female;1;No;No;30;Yes
3963;Female;0;Yes;Yes;70;No
3964;Male;0;Yes;No;72;No
3965;Male;0;Yes;No;59;Yes
3966;Male;0;No;No;26;Yes
3967;Female;0;No;Yes;66;No
3968;Male;0;No;No;5;No
3969;Female;0;No;No;25;Yes
3970;Female;0;No;No;20;No
3971;Male;0;No;No;15;Yes
3972;Male;0;No;No;1;Yes
3973;Male;0;No;No;5;Yes
3974;Male;1;Yes;No;70;No
3975;Female;0;Yes;No;59;No
3976;Female;0;No;No;12;No
3977;Male;0;Yes;No;68;Yes
3978;Male;0;No;No;2;No
3979;Male;0;Yes;Yes;41;No
3980;Female;0;No;No;38;No
3981;Male;0;Yes;No;14;No
3982;Female;0;Yes;No;64;No
3983;Male;0;Yes;Yes;37;Yes
3984;Male;1;Yes;No;58;Yes
3985;Female;0;No;No;48;No
3986;Male;0;Yes;No;60;No
3987;Female;0;No;No;1;No
3988;Male;0;No;Yes;44;No
3989;Female;0;No;No;1;Yes
3990;Male;0;No;No;45;Yes
3991;Male;0;No;No;41;No
3992;Male;0;Yes;No;53;No
3993;Male;1;Yes;No;72;No
3994;Male;0;Yes;Yes;71;Yes
3995;Male;0;No;No;50;No
3996;Male;0;No;No;3;Yes
3997;Female;0;No;No;38;No
3998;Female;0;No;No;31;No
3999;Female;1;No;No;3;Yes
4000;Male;0;No;No;43;No
4001;Male;0;No;No;5;Yes
4002;Female;1;Yes;No;60;No
4003;Female;0;Yes;Yes;17;No
4004;Male;1;Yes;No;72;No
4005;Male;0;No;No;43;Yes
4006;Male;1;No;No;8;Yes
4007;Male;1;No;No;1;No
4008;Male;0;No;No;36;Yes
4009;Male;0;Yes;Yes;64;No
4010;Male;0;No;No;33;No
4011;Female;0;No;No;68;No
4012;Female;0;Yes;Yes;34;No
4013;Male;0;No;No;3;No
4014;Female;0;No;No;7;No
4015;Female;1;No;No;31;Yes
4016;Female;0;No;No;6;No
4017;Male;0;No;Yes;12;No
4018;Female;0;Yes;Yes;33;No
4019;Male;0;No;No;7;Yes
4020;Male;1;No;No;52;No
4021;Male;0;Yes;No;16;Yes
4022;Female;1;Yes;No;67;No
4023;Male;0;No;No;51;No
4024;Female;0;No;No;8;No
4025;Male;0;Yes;Yes;23;Yes
4026;Female;0;Yes;No;72;No
4027;Male;0;Yes;No;52;Yes
4028;Male;0;Yes;Yes;64;No
4029;Female;1;Yes;No;1;Yes
4030;Male;0;No;No;19;Yes
4031;Male;1;Yes;No;57;Yes
4032;Female;0;No;No;37;No
4033;Male;0;No;No;66;No
4034;Female;0;No;No;72;No
4035;Male;0;No;No;25;Yes
4036;Male;1;Yes;No;1;Yes
4037;Male;0;Yes;No;2;No
4038;Female;0;No;No;46;No
4039;Male;0;Yes;No;8;No
4040;Female;0;No;No;8;No
4041;Male;0;No;No;16;No
4042;Female;1;No;No;67;No
4043;Female;0;No;No;69;No
4044;Male;1;No;No;54;No
4045;Female;0;No;No;68;No
4046;Female;0;Yes;No;14;No
4047;Male;1;Yes;No;10;Yes
4048;Female;0;No;No;2;No
4049;Female;0;No;No;6;No
4050;Male;0;Yes;No;2;Yes
4051;Female;0;Yes;Yes;13;No
4052;Male;0;No;No;54;No
4053;Female;0;No;No;3;No
4054;Male;0;No;No;35;Yes
4055;Female;0;No;No;38;No
4056;Female;0;Yes;Yes;23;No
4057;Female;0;Yes;Yes;14;No
4058;Female;0;No;No;19;Yes
4059;Female;0;No;No;1;Yes
4060;Female;0;No;No;31;Yes
4061;Female;0;No;No;4;Yes
4062;Female;0;Yes;Yes;30;No
4063;Male;1;Yes;Yes;50;No
4064;Female;0;Yes;Yes;23;No
4065;Male;0;No;No;72;No
4066;Female;0;No;Yes;17;Yes
4067;Female;0;No;No;2;Yes
4068;Male;0;Yes;Yes;12;No
4069;Female;0;No;No;61;No
4070;Female;0;Yes;Yes;46;No
4071;Female;1;No;No;49;Yes
4072;Female;0;Yes;Yes;21;No
4073;Male;0;Yes;Yes;32;No
4074;Female;0;Yes;Yes;20;No
4075;Female;0;No;No;21;No
4076;Male;0;No;No;12;No
4077;Female;0;No;No;1;Yes
4078;Male;0;Yes;Yes;65;No
4079;Female;0;No;No;66;No
4080;Male;1;Yes;No;2;Yes
4081;Female;0;Yes;Yes;23;No
4082;Female;1;No;No;16;Yes
4083;Male;0;No;No;1;Yes
4084;Female;0;Yes;No;1;No
4085;Male;0;Yes;Yes;40;No
4086;Female;0;Yes;Yes;48;No
4087;Male;1;Yes;No;14;No
4088;Male;0;Yes;No;1;Yes
4089;Male;0;No;No;20;No
4090;Male;0;No;No;1;Yes
4091;Male;0;No;Yes;5;No
4092;Female;0;No;No;11;No
4093;Female;0;No;No;2;No
4094;Male;0;Yes;Yes;17;No
4095;Female;0;No;Yes;7;No
4096;Female;0;Yes;No;31;No
4097;Male;1;No;No;19;Yes
4098;Male;0;No;No;51;No
4099;Female;1;No;No;46;Yes
4100;Female;0;No;No;10;Yes
4101;Female;0;No;No;57;No
4102;Female;0;No;No;61;No
4103;Female;1;Yes;No;71;No
4104;Male;1;Yes;No;72;No
4105;Male;0;No;No;2;Yes
4106;Male;0;No;No;11;No
4107;Female;0;Yes;Yes;70;No
4108;Female;0;No;No;15;No
4109;Male;0;Yes;Yes;25;No
4110;Male;0;No;No;8;No
4111;Male;0;Yes;Yes;29;No
4112;Male;0;No;No;5;No
4113;Male;0;Yes;Yes;32;No
4114;Male;0;No;No;1;No
4115;Male;0;No;No;14;No
4116;Male;1;Yes;No;55;No
4117;Male;1;Yes;No;32;Yes
4118;Male;0;Yes;Yes;40;No
4119;Female;1;Yes;No;29;No
4120;Male;0;Yes;No;70;No
4121;Male;0;Yes;Yes;47;Yes
4122;Female;0;No;Yes;10;No
4123;Male;0;No;No;1;Yes
4124;Female;1;No;No;38;No
4125;Male;0;No;No;3;No
4126;Female;1;No;No;20;No
4127;Male;0;Yes;No;72;No
4128;Female;0;No;No;41;No
4129;Female;0;Yes;Yes;53;No
4130;Female;1;No;No;34;No
4131;Male;0;No;No;18;No
4132;Male;0;Yes;Yes;16;No
4133;Male;0;Yes;No;10;Yes
4134;Female;0;No;No;49;Yes
4135;Female;1;Yes;No;32;Yes
4136;Female;1;No;No;4;No
4137;Male;0;Yes;No;27;No
4138;Female;1;No;No;50;No
4139;Female;1;No;No;35;No
4140;Male;0;No;No;7;No
4141;Male;0;No;No;1;Yes
4142;Male;0;Yes;No;71;No
4143;Female;0;No;No;36;No
4144;Female;0;Yes;No;72;No
4145;Male;0;No;No;66;No
4146;Male;0;No;No;5;No
4147;Female;0;No;No;6;Yes
4148;Female;1;Yes;No;11;Yes
4149;Female;0;No;No;1;No
4150;Female;0;No;No;3;No
4151;Female;0;No;No;25;Yes
4152;Male;0;Yes;No;17;No
4153;Female;0;No;No;12;No
4154;Female;0;Yes;Yes;70;No
4155;Female;0;No;No;7;Yes
4156;Female;1;Yes;No;72;No
4157;Male;0;Yes;Yes;70;No
4158;Female;0;Yes;No;16;No
4159;Female;1;No;No;1;Yes
4160;Male;0;Yes;Yes;50;No
4161;Male;0;No;No;30;No
4162;Male;0;No;No;32;Yes
4163;Male;1;No;No;71;No
4164;Male;0;No;No;1;No
4165;Female;0;No;No;13;Yes
4166;Female;0;No;No;4;Yes
4167;Male;1;No;No;4;No
4168;Male;0;No;No;1;Yes
4169;Female;1;Yes;No;11;Yes
4170;Male;0;No;No;56;No
4171;Male;0;Yes;Yes;70;No
4172;Male;0;No;Yes;3;Yes
4173;Male;0;No;No;24;No
4174;Female;0;Yes;No;57;Yes
4175;Female;0;Yes;Yes;30;No
4176;Female;1;No;No;5;Yes
4177;Male;0;Yes;Yes;12;No
4178;Male;0;Yes;Yes;53;No
4179;Male;0;No;No;32;No
4180;Female;1;Yes;No;72;No
4181;Male;0;No;No;64;Yes
4182;Male;0;Yes;No;31;No
4183;Male;0;Yes;Yes;1;No
4184;Female;1;No;No;2;Yes
4185;Female;1;No;No;35;No
4186;Female;0;Yes;Yes;71;No
4187;Male;0;Yes;No;72;No
4188;Female;1;No;No;54;Yes
4189;Male;1;Yes;No;35;No
4190;Female;0;No;No;36;No
4191;Male;0;No;No;1;Yes
4192;Female;0;No;No;52;No
4193;Female;0;No;No;17;No
4194;Female;0;Yes;No;61;No
4195;Female;0;Yes;No;65;No
4196;Male;0;No;No;1;Yes
4197;Male;0;Yes;Yes;66;No
4198;Female;0;Yes;Yes;59;No
4199;Female;0;No;No;11;Yes
4200;Female;0;No;No;35;No
4201;Female;1;No;No;66;No
4202;Male;0;No;No;21;Yes
4203;Male;0;Yes;No;47;No
4204;Female;0;No;No;12;No
4205;Male;0;No;No;18;Yes
4206;Male;0;No;No;46;No
4207;Male;0;No;No;19;Yes
4208;Male;0;No;Yes;18;No
4209;Female;0;Yes;Yes;72;No
4210;Male;0;No;Yes;3;No
4211;Male;0;No;No;4;No
4212;Male;0;Yes;No;70;No
4213;Male;1;Yes;No;71;No
4214;Male;1;No;No;55;No
4215;Female;0;Yes;Yes;72;No
4216;Male;0;Yes;Yes;8;No
4217;Female;0;Yes;Yes;10;No
4218;Male;0;No;No;25;Yes
4219;Male;0;Yes;Yes;47;Yes
4220;Female;0;No;Yes;1;No
4221;Male;1;No;No;2;Yes
4222;Female;1;No;No;21;Yes
4223;Male;0;No;Yes;17;No
4224;Female;1;No;No;56;No
4225;Female;0;Yes;Yes;33;Yes
4226;Female;0;Yes;Yes;7;No
4227;Female;0;No;No;1;Yes
4228;Female;0;Yes;No;49;No
4229;Female;0;Yes;Yes;66;No
4230;Male;1;No;No;52;No
4231;Female;1;No;No;38;Yes
4232;Female;0;No;No;24;No
4233;Female;0;Yes;No;60;No
4234;Female;0;Yes;Yes;19;No
4235;Female;0;No;No;32;No
4236;Male;0;Yes;No;14;No
4237;Male;0;Yes;Yes;29;Yes
4238;Male;0;No;No;2;Yes
4239;Female;1;Yes;No;25;No
4240;Male;0;Yes;Yes;43;No
4241;Female;1;No;No;63;No
4242;Female;0;No;No;10;No
4243;Male;0;Yes;Yes;67;No
4244;Female;0;No;No;25;No
4245;Male;0;Yes;No;22;No
4246;Female;1;Yes;No;24;Yes
4247;Male;0;Yes;No;42;No
4248;Male;0;Yes;Yes;72;No
4249;Male;0;Yes;Yes;72;No
4250;Male;0;No;No;69;Yes
4251;Male;0;Yes;Yes;70;No
4252;Female;0;Yes;Yes;65;No
4253;Female;0;No;No;46;No
4254;Female;0;Yes;Yes;64;No
4255;Female;0;No;No;54;No
4256;Female;0;No;No;2;Yes
4257;Female;0;Yes;Yes;71;No
4258;Female;0;Yes;Yes;41;No
4259;Male;0;No;No;12;Yes
4260;Male;0;No;No;10;No
4261;Female;0;Yes;No;11;Yes
4262;Female;0;No;Yes;12;Yes
4263;Female;0;Yes;Yes;3;Yes
4264;Male;0;No;No;20;No
4265;Male;0;No;No;3;No
4266;Male;0;Yes;No;47;No
4267;Male;0;Yes;No;72;No
4268;Male;0;Yes;No;61;No
4269;Male;0;Yes;No;23;No
4270;Male;0;No;No;47;No
4271;Female;0;Yes;Yes;35;No
4272;Male;0;No;No;71;No
4273;Female;0;No;No;1;Yes
4274;Male;0;No;No;72;No
4275;Male;0;Yes;No;72;No
4276;Male;1;No;No;70;Yes
4277;Female;0;Yes;Yes;4;Yes
4278;Male;0;Yes;Yes;2;Yes
4279;Male;0;Yes;Yes;42;No
4280;Male;0;Yes;No;72;No
4281;Male;0;Yes;No;63;No
4282;Female;0;Yes;No;26;No
4283;Male;0;Yes;Yes;71;No
4284;Female;0;No;No;21;No
4285;Male;1;Yes;No;70;No
4286;Female;0;Yes;No;33;Yes
4287;Male;0;No;No;1;Yes
4288;Female;0;Yes;Yes;58;No
4289;Male;0;No;No;58;Yes
4290;Female;0;Yes;No;20;Yes
4291;Male;1;No;No;6;No
4292;Female;0;No;No;10;No
4293;Female;1;Yes;No;55;No
4294;Male;0;Yes;Yes;72;No
4295;Male;0;Yes;No;72;No
4296;Female;0;Yes;Yes;16;Yes
4297;Female;0;Yes;No;6;No
4298;Female;0;Yes;Yes;70;No
4299;Male;0;No;No;1;Yes
4300;Female;0;Yes;No;16;Yes
4301;Male;0;Yes;Yes;34;No
4302;Male;0;No;No;12;Yes
4303;Male;0;Yes;No;35;No
4304;Male;0;Yes;No;9;No
4305;Male;0;No;Yes;6;No
4306;Male;0;No;No;1;Yes
4307;Male;0;Yes;No;68;No
4308;Male;0;Yes;Yes;72;No
4309;Female;0;Yes;Yes;23;No
4310;Female;0;Yes;Yes;63;No
4311;Female;0;No;No;2;No
4312;Female;1;Yes;No;60;No
4313;Female;0;Yes;Yes;2;Yes
4314;Male;1;No;No;15;Yes
4315;Female;0;No;No;15;Yes
4316;Female;0;Yes;Yes;58;No
4317;Female;0;Yes;No;59;No
4318;Female;0;Yes;No;2;No
4319;Male;0;No;No;1;No
4320;Female;1;No;No;50;No
4321;Male;1;Yes;No;72;No
4322;Male;1;No;No;1;Yes
4323;Male;0;Yes;No;28;No
4324;Male;0;No;No;3;No
4325;Male;0;No;No;71;Yes
4326;Female;0;No;No;1;No
4327;Female;0;No;No;52;No
4328;Male;0;No;No;5;Yes
4329;Male;0;Yes;Yes;72;No
4330;Female;0;No;No;63;No
4331;Female;0;No;No;3;No
4332;Male;1;Yes;No;15;Yes
4333;Male;0;Yes;No;61;No
4334;Male;0;No;No;27;No
4335;Male;0;No;Yes;1;No
4336;Male;0;No;No;7;No
4337;Male;0;Yes;No;28;No
4338;Female;0;No;No;45;No
4339;Male;0;No;No;1;Yes
4340;Male;0;Yes;Yes;70;No
4341;Female;0;Yes;No;70;No
4342;Female;0;No;No;17;No
4343;Male;0;No;Yes;1;No
4344;Male;0;Yes;Yes;37;No
4345;Male;0;Yes;No;38;No
4346;Male;0;Yes;No;24;No
4347;Male;1;Yes;No;16;Yes
4348;Female;0;Yes;Yes;7;Yes
4349;Male;0;Yes;No;34;No
4350;Male;0;No;Yes;70;No
4351;Female;0;Yes;Yes;55;No
4352;Female;0;No;No;1;Yes
4353;Male;0;No;No;58;No
4354;Male;0;Yes;No;47;Yes
4355;Male;1;No;No;1;Yes
4356;Female;0;Yes;No;9;Yes
4357;Male;0;Yes;Yes;49;No
4358;Male;0;Yes;Yes;60;No
4359;Male;1;No;No;32;No
4360;Female;0;No;Yes;25;No
4361;Male;0;No;No;4;No
4362;Male;0;No;No;72;No
4363;Male;1;No;No;20;Yes
4364;Female;0;No;No;1;No
4365;Male;0;Yes;Yes;7;No
4366;Male;0;Yes;Yes;60;No
4367;Male;1;Yes;No;29;No
4368;Female;0;Yes;Yes;51;No
4369;Male;1;No;No;50;Yes
4370;Female;0;No;No;37;No
4371;Male;0;Yes;Yes;11;No
4372;Male;0;Yes;Yes;35;No
4373;Male;0;No;Yes;1;Yes
4374;Male;1;No;No;2;Yes
4375;Female;0;Yes;Yes;50;No
4376;Female;0;No;No;8;Yes
4377;Male;1;No;No;24;Yes
4378;Female;1;Yes;Yes;14;No
4379;Male;1;No;No;39;No
4380;Female;0;No;No;1;Yes
4381;Female;0;Yes;No;1;No
4382;Male;1;Yes;No;52;Yes
4383;Male;0;Yes;Yes;25;No
4384;Female;0;Yes;No;6;No
4385;Male;0;Yes;No;63;No
4386;Female;0;Yes;No;3;Yes
4387;Male;0;No;No;7;Yes
4388;Female;0;Yes;Yes;4;Yes
4389;Female;0;Yes;Yes;67;No
4390;Male;0;No;No;8;Yes
4391;Female;0;No;No;52;Yes
4392;Male;0;No;No;10;No
4393;Male;0;Yes;No;41;No
4394;Male;0;Yes;Yes;60;No
4395;Female;1;Yes;No;68;Yes
4396;Female;1;No;No;8;No
4397;Male;0;No;Yes;1;Yes
4398;Female;1;Yes;No;64;No
4399;Male;0;Yes;Yes;8;Yes
4400;Female;0;Yes;Yes;47;No
4401;Female;1;Yes;No;70;No
4402;Female;0;Yes;No;24;No
4403;Female;0;Yes;Yes;2;No
4404;Female;0;No;No;27;No
4405;Male;0;No;No;1;Yes
4406;Female;0;Yes;No;72;No
4407;Male;0;Yes;No;2;No
4408;Female;0;No;Yes;1;Yes
4409;Male;0;No;No;2;No
4410;Male;0;No;No;68;Yes
4411;Male;0;No;No;27;No
4412;Female;0;Yes;No;54;Yes
4413;Male;0;No;No;52;No
4414;Female;0;Yes;No;16;No
4415;Female;0;No;No;6;No
4416;Male;0;No;No;3;Yes
4417;Female;0;Yes;Yes;23;No
4418;Male;0;No;Yes;1;No
4419;Male;0;No;Yes;32;No
4420;Female;0;Yes;No;71;No
4421;Female;0;No;No;17;No
4422;Female;0;No;No;6;Yes
4423;Female;1;Yes;No;26;Yes
4424;Male;0;No;No;30;No
4425;Male;1;Yes;No;7;Yes
4426;Female;0;Yes;Yes;33;No
4427;Female;0;No;No;1;Yes
4428;Male;0;No;No;5;No
4429;Male;0;No;No;1;No
4430;Female;0;Yes;Yes;72;No
4431;Female;0;No;No;13;Yes
4432;Female;0;Yes;Yes;40;Yes
4433;Male;0;No;No;41;No
4434;Female;1;No;No;71;No
4435;Female;0;No;No;2;No
4436;Female;0;No;No;29;Yes
4437;Male;0;Yes;No;56;No
4438;Female;0;Yes;Yes;23;Yes
4439;Female;0;Yes;Yes;64;No
4440;Male;1;Yes;No;63;No
4441;Male;0;No;No;1;No
4442;Female;1;No;No;16;No
4443;Female;0;Yes;Yes;26;No
4444;Male;0;Yes;No;71;No
4445;Male;0;Yes;Yes;68;No
4446;Male;0;No;No;19;No
4447;Female;0;No;No;48;No
4448;Male;0;Yes;No;71;No
4449;Male;1;Yes;Yes;72;No
4450;Male;0;No;No;17;No
4451;Female;0;No;No;4;Yes
4452;Male;0;Yes;Yes;39;No
4453;Female;0;No;No;13;No
4454;Male;0;No;No;47;No
4455;Male;0;No;No;35;No
4456;Male;0;No;No;9;No
4457;Male;0;No;No;54;No
4458;Female;0;Yes;No;8;Yes
4459;Female;0;Yes;Yes;72;No
4460;Male;0;No;Yes;71;No
4461;Female;0;No;No;49;No
4462;Female;1;Yes;No;54;No
4463;Male;0;Yes;No;2;No
4464;Male;1;No;No;19;No
4465;Female;0;Yes;No;72;No
4466;Female;0;No;No;14;Yes
4467;Female;0;No;No;1;Yes
4468;Male;0;No;No;3;No
4469;Female;0;Yes;No;1;No
4470;Male;0;No;No;11;No
4471;Female;0;No;No;58;No
4472;Male;0;No;No;2;No
4473;Male;0;No;No;72;No
4474;Female;0;Yes;Yes;1;Yes
4475;Female;1;Yes;No;72;No
4476;Female;0;No;No;4;No
4477;Male;0;Yes;Yes;7;Yes
4478;Male;0;No;No;7;Yes
4479;Female;0;No;No;13;Yes
4480;Male;1;Yes;No;69;Yes
4481;Female;1;No;No;1;Yes
4482;Female;0;No;No;1;No
4483;Male;0;No;No;1;No
4484;Female;0;Yes;No;29;No
4485;Male;0;No;No;33;No
4486;Female;1;No;No;59;No
4487;Male;0;Yes;No;5;No
4488;Male;0;No;No;1;Yes
4489;Male;0;Yes;Yes;30;Yes
4490;Male;0;No;No;41;No
4491;Male;0;No;Yes;47;No
4492;Male;0;Yes;Yes;28;No
4493;Female;0;No;No;1;Yes
4494;Male;0;No;No;24;Yes
4495;Male;1;No;No;35;Yes
4496;Male;0;Yes;No;60;No
4497;Male;1;No;No;18;No
4498;Male;0;No;No;25;No
4499;Female;0;Yes;No;71;No
4500;Male;0;No;No;1;No
4501;Female;0;Yes;Yes;71;No
4502;Male;1;No;No;67;No
4503;Female;1;Yes;No;72;No
4504;Female;0;No;No;41;No
4505;Female;0;No;No;1;Yes
4506;Female;1;No;No;2;Yes
4507;Female;0;Yes;Yes;23;No
4508;Male;0;Yes;Yes;13;No
4509;Female;0;No;No;65;No
4510;Male;0;Yes;Yes;55;No
4511;Male;0;No;No;44;No
4512;Female;0;Yes;No;68;No
4513;Female;0;No;No;15;No
4514;Male;1;Yes;No;30;Yes
4515;Male;0;Yes;Yes;33;No
4516;Male;0;No;No;1;No
4517;Male;0;Yes;No;25;No
4518;Female;0;No;No;11;No
4519;Female;0;No;No;35;Yes
4520;Female;0;Yes;Yes;52;No
4521;Female;1;Yes;No;21;No
4522;Male;0;No;No;39;No
4523;Male;0;No;No;2;No
4524;Male;0;No;No;9;Yes
4525;Female;0;No;No;1;Yes
4526;Female;0;Yes;Yes;5;No
4527;Male;0;Yes;Yes;49;Yes
4528;Female;0;No;No;1;Yes
4529;Female;0;No;No;8;Yes
4530;Male;0;No;No;19;No
4531;Female;0;No;No;40;No
4532;Male;0;No;No;1;Yes
4533;Male;0;No;No;23;No
4534;Male;0;No;No;35;Yes
4535;Female;0;No;No;15;No
4536;Female;0;No;No;4;Yes
4537;Male;1;No;No;63;No
4538;Female;1;Yes;No;5;Yes
4539;Male;0;No;No;4;No
4540;Female;1;Yes;No;66;Yes
4541;Female;0;Yes;Yes;27;No
4542;Male;0;Yes;Yes;71;No
4543;Male;0;No;No;5;Yes
4544;Female;0;No;No;20;No
4545;Female;0;Yes;Yes;71;No
4546;Female;0;Yes;Yes;52;No
4547;Male;0;Yes;No;9;Yes
4548;Male;0;Yes;Yes;56;No
4549;Male;1;Yes;No;28;No
4550;Female;0;Yes;Yes;54;No
4551;Male;0;Yes;Yes;72;No
4552;Female;0;No;No;39;No
4553;Female;0;No;No;12;No
4554;Female;0;No;No;52;No
4555;Female;0;Yes;No;45;No
4556;Female;0;Yes;Yes;7;No
4557;Male;0;Yes;Yes;31;No
4558;Male;0;Yes;Yes;24;No
4559;Female;0;Yes;Yes;17;Yes
4560;Female;0;No;No;47;No
4561;Male;1;Yes;Yes;28;No
4562;Female;1;Yes;No;32;No
4563;Male;0;No;No;34;No
4564;Male;1;Yes;No;3;Yes
4565;Male;0;No;No;10;No
4566;Male;0;No;Yes;66;No
4567;Male;1;No;No;1;No
4568;Female;0;Yes;Yes;49;No
4569;Male;0;Yes;Yes;1;No
4570;Female;0;No;No;10;Yes
4571;Male;0;Yes;No;3;No
4572;Male;1;Yes;No;34;No
4573;Female;0;Yes;Yes;72;No
4574;Male;0;No;No;3;No
4575;Male;0;No;No;43;No
4576;Female;0;No;No;18;No
4577;Male;0;Yes;Yes;67;No
4578;Male;0;Yes;Yes;44;No
4579;Female;0;Yes;No;7;No
4580;Male;1;Yes;No;52;No
4581;Male;0;No;No;16;No
4582;Male;0;Yes;No;8;No
4583;Male;0;No;No;7;No
4584;Male;0;Yes;Yes;72;No
4585;Male;1;Yes;No;7;No
4586;Male;0;No;No;21;No
4587;Male;1;No;No;35;No
4588;Female;0;Yes;Yes;60;No
4589;Female;1;No;No;10;Yes
4590;Female;0;Yes;Yes;4;Yes
4591;Male;0;No;No;2;No
4592;Female;0;Yes;Yes;12;No
4593;Female;0;Yes;No;16;Yes
4594;Female;0;Yes;Yes;72;No
4595;Male;0;No;No;9;Yes
4596;Male;0;No;No;46;No
4597;Female;0;Yes;No;12;No
4598;Female;0;No;No;37;No
4599;Female;0;No;No;28;No
4600;Male;0;No;No;42;No
4601;Male;0;No;No;58;No
4602;Male;0;No;No;12;No
4603;Male;0;Yes;Yes;68;No
4604;Female;0;No;Yes;1;Yes
4605;Female;0;Yes;Yes;44;No
4606;Female;1;Yes;No;71;No
4607;Male;0;No;No;29;No
4608;Male;0;No;No;34;No
4609;Female;1;Yes;No;3;Yes
4610;Female;0;Yes;No;9;Yes
4611;Female;1;Yes;No;62;No
4612;Female;1;No;No;22;No
4613;Female;1;Yes;No;66;No
4614;Male;0;No;Yes;1;No
4615;Male;0;Yes;No;47;Yes
4616;Male;0;Yes;No;66;No
4617;Male;0;Yes;No;72;No
4618;Male;0;No;Yes;27;No
4619;Female;0;Yes;Yes;62;No
4620;Male;0;No;Yes;7;No
4621;Male;0;No;No;14;No
4622;Male;0;No;No;26;No
4623;Female;0;No;No;11;No
4624;Female;0;Yes;No;33;No
4625;Male;0;Yes;Yes;47;No
4626;Female;0;Yes;No;30;Yes
4627;Male;0;Yes;Yes;23;Yes
4628;Male;1;Yes;Yes;66;No
4629;Male;0;Yes;Yes;36;No
4630;Male;0;Yes;Yes;45;No
4631;Female;0;No;No;24;No
4632;Female;1;No;No;3;No
4633;Female;0;Yes;Yes;61;No
4634;Female;0;Yes;Yes;34;No
4635;Female;0;Yes;No;68;No
4636;Male;0;No;No;16;No
4637;Male;1;Yes;No;1;Yes
4638;Female;0;Yes;Yes;26;No
4639;Female;0;Yes;Yes;36;No
4640;Female;0;No;No;3;No
4641;Female;0;No;No;1;Yes
4642;Female;0;Yes;No;37;No
4643;Male;0;No;No;1;No
4644;Male;0;Yes;Yes;68;No
4645;Female;0;Yes;Yes;1;Yes
4646;Female;0;Yes;No;17;No
4647;Female;0;Yes;No;58;Yes
4648;Female;1;No;No;3;Yes
4649;Male;1;Yes;No;57;No
4650;Male;0;No;No;8;No
4651;Male;1;No;No;55;No
4652;Female;0;No;No;56;No
4653;Female;1;Yes;No;19;No
4654;Female;0;Yes;Yes;51;No
4655;Female;0;Yes;Yes;67;No
4656;Male;0;No;No;53;No
4657;Female;0;No;No;1;No
4658;Female;0;No;No;12;Yes
4659;Female;0;No;No;26;No
4660;Male;0;No;No;45;No
4661;Male;0;Yes;No;47;No
4662;Female;0;No;Yes;1;Yes
4663;Female;0;No;No;15;No
4664;Female;0;Yes;Yes;42;No
4665;Female;0;No;No;64;Yes
4666;Male;0;No;Yes;1;No
4667;Female;0;No;No;1;Yes
4668;Female;1;No;No;53;No
4669;Male;0;Yes;No;59;Yes
4670;Male;0;No;No;16;No
4671;Male;0;No;No;20;No
4672;Male;0;No;Yes;3;Yes
4673;Male;1;Yes;No;15;No
4674;Male;1;No;Yes;38;No
4675;Female;0;Yes;Yes;48;Yes
4676;Female;1;No;No;2;Yes
4677;Female;0;Yes;No;57;No
4678;Male;1;Yes;No;72;No
4679;Male;0;No;No;1;Yes
4680;Male;0;Yes;Yes;30;No
4681;Female;0;No;No;5;No
4682;Female;1;Yes;No;65;No
